fandom,category,bullet_type,text_years,n_text_years,url_date,url_year,relative_expr,event_year,year_source,text_url_gap
NewJeans,K-pop 걸그룹,loyalty,,0,2024-06-19,2024,,2024,url,
NewJeans,K-pop 걸그룹,loyalty,,0,2026-08-15,2026,,2026,url,
NewJeans,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
NewJeans,K-pop 걸그룹,loyalty,,0,,,,,none,
NewJeans,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,loyalty,2024,1,2024-10-16,2024,,2024,text,0
NewJeans,K-pop 걸그룹,loyalty,,0,,,,,none,
NewJeans,K-pop 걸그룹,loyalty,,0,2025-08-09,2025,,2025,url,
NewJeans,K-pop 걸그룹,loyalty,,0,,,,,none,
NewJeans,K-pop 걸그룹,loyalty,2026,1,2026-07,2026,,2026,text,0
NewJeans,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,loyalty,,0,,,,,none,
NewJeans,K-pop 걸그룹,loyalty,,0,,,,,none,
NewJeans,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,loyalty,2022,1,2022-10-30,2022,,2022,text,0
NewJeans,K-pop 걸그룹,loyalty,2022,1,,,,2022,text,
NewJeans,K-pop 걸그룹,loyalty,,0,,,,,none,
NewJeans,K-pop 걸그룹,loyalty,,0,,,,,none,
NewJeans,K-pop 걸그룹,loyalty,,0,,,,,none,
NewJeans,K-pop 걸그룹,loyalty,,0,,,,,none,
NewJeans,K-pop 걸그룹,loyalty,2023,1,2022-10,2022,,2023,text,1
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2023|2024,2,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2023|2024,2,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,2022|2023,2,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,2023,1,2026-08,2026,,2023,text,-3
NewJeans,K-pop 걸그룹,spillover,,0,2026-08,2026,,2026,url,
NewJeans,K-pop 걸그룹,spillover,,0,2024-11,2024,,2024,url,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,,0,2023-09-18,2023,,2023,url,
NewJeans,K-pop 걸그룹,spillover,,0,2024-11-28,2024,,2024,url,
NewJeans,K-pop 걸그룹,spillover,,0,2025-10-30,2025,,2025,url,
NewJeans,K-pop 걸그룹,spillover,,0,2026-01-28,2026,,2026,url,
NewJeans,K-pop 걸그룹,spillover,2024,1,2024-03-27,2024,,2024,text,0
NewJeans,K-pop 걸그룹,spillover,,0,2026-01-12,2026,,2026,url,
NewJeans,K-pop 걸그룹,spillover,,0,2024-11-28,2024,,2024,url,
NewJeans,K-pop 걸그룹,spillover,,0,2024-11-20,2024,,2024,url,
NewJeans,K-pop 걸그룹,spillover,,0,2024-10-15,2024,,2024,url,
NewJeans,K-pop 걸그룹,spillover,,0,2024-05-20,2024,,2024,url,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2024,1,2024-11-02,2024,,2024,text,0
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,0,,none,
NewJeans,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,,0,2025-11-14,2025,,2025,url,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2026,1,2026-01,2026,,2026,text,0
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2026,1,2026-01-01,2026,,2026,text,0
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
NewJeans,K-pop 걸그룹,spillover,2025,1,2025-03-21,2025,,2025,text,0
NewJeans,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
NewJeans,K-pop 걸그룹,spillover,,0,2025-10-30,2025,,2025,url,
NewJeans,K-pop 걸그룹,spillover,2026,1,2026-07-04,2026,,2026,text,0
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,0,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,2024-10-28,2024,,2024,url,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,-1,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2022|2023|2024,3,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2025,1,2025-02-07,2025,,2025,text,0
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
NewJeans,K-pop 걸그룹,spillover,2022|2024,2,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2023|2024,2,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2026,1,2026-01,2026,,2026,text,0
NewJeans,K-pop 걸그룹,spillover,2025|2026,2,2026-08,2026,,2026,text,0
NewJeans,K-pop 걸그룹,spillover,2026,1,2026-09-07,2026,,2026,text,0
NewJeans,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
NewJeans,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,2023|2024,2,,,,2024,text,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,,0,,,,,none,
NewJeans,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
NewJeans,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
NewJeans,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
BLACKPINK,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
BLACKPINK,K-pop 걸그룹,loyalty,2022,1,,,,2022,text,
BLACKPINK,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
BLACKPINK,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
BLACKPINK,K-pop 걸그룹,loyalty,2022,1,,,,2022,text,
BLACKPINK,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,loyalty,2022|2023,2,,,,2023,text,
BLACKPINK,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
BLACKPINK,K-pop 걸그룹,loyalty,2022,1,,,,2022,text,
BLACKPINK,K-pop 걸그룹,loyalty,2018|2019|2022,3,,,,2022,text,
BLACKPINK,K-pop 걸그룹,loyalty,2020,1,,,,2020,text,
BLACKPINK,K-pop 걸그룹,loyalty,2025,1,2025-10-22,2025,,2025,text,0
BLACKPINK,K-pop 걸그룹,loyalty,,0,2026-03-13,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,loyalty,2016|2026,2,2026-02,2026,,2026,text,0
BLACKPINK,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,2023-06-13,2023,,2023,url,
BLACKPINK,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,loyalty,2019|2023|2026,3,,,,2026,text,
BLACKPINK,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
BLACKPINK,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,2026-01-10,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,2023-09-29,2023,,2023,url,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
BLACKPINK,K-pop 걸그룹,loyalty,2020|2021,2,,,,2021,text,
BLACKPINK,K-pop 걸그룹,loyalty,2025,1,2025-06-16,2025,,2025,text,0
BLACKPINK,K-pop 걸그룹,loyalty,2022,1,2022-11-17,2022,,2022,text,0
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,2024,1,2024-05-16,2024,,2024,text,0
BLACKPINK,K-pop 걸그룹,loyalty,,0,2024-05-17,2024,,2024,url,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,2022|2023,2,,,,2023,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2021|2023,2,,,,2023,text,
BLACKPINK,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
BLACKPINK,K-pop 걸그룹,spillover,2020|2022,2,,,,2022,text,
BLACKPINK,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
BLACKPINK,K-pop 걸그룹,spillover,2019|2023|2026,3,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2018|2020,2,,,,2020,text,
BLACKPINK,K-pop 걸그룹,spillover,2019|2020|2025,3,,,,2025,text,
BLACKPINK,K-pop 걸그룹,spillover,2017|2023,2,,,,2023,text,
BLACKPINK,K-pop 걸그룹,spillover,2019|2023,2,,,,2023,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,2026-03-13,2026,,2026,text,0
BLACKPINK,K-pop 걸그룹,spillover,2025|2026,2,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,2026-03-03,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,2026-04-28,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,2026-07-26,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,2026-06-25,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,2026-06-13,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,2026-08-07,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,2026-04-15,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,2026-03-30,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2025|2026,2,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,2022|2026,2,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2025,1,2025-12,2025,,2025,text,0
BLACKPINK,K-pop 걸그룹,spillover,2026,1,2026-01-26,2026,,2026,text,0
BLACKPINK,K-pop 걸그룹,spillover,2026,1,2026-01-29,2026,,2026,text,0
BLACKPINK,K-pop 걸그룹,spillover,2025,1,2025-10-16,2025,,2025,text,0
BLACKPINK,K-pop 걸그룹,spillover,2026,1,2026-01-29,2026,,2026,text,0
BLACKPINK,K-pop 걸그룹,spillover,,0,2026-01,2026,,2026,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,2025-07-05,2025,,2025,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,2023-03-06,2023,,2023,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,2023-03-06,2023,,2023,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,2020-08-12,2020,,2020,url,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,0,,none,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,2026-01-21,2026,,2026,text,0
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,2019|2020,2,,,,2020,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2023|2025,2,,,,2025,text,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
BLACKPINK,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
BLACKPINK,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
BLACKPINK,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
BLACKPINK,K-pop 걸그룹,spillover,2019|2021,2,,,,2021,text,
BLACKPINK,K-pop 걸그룹,spillover,2021|2022,2,,,,2022,text,
BLACKPINK,K-pop 걸그룹,spillover,2020|2022,2,,,,2022,text,
BLACKPINK,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
BLACKPINK,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
BLACKPINK,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,2025-10-03,2025,,2025,url,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,2026-04-30,2026,,2026,text,0
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,2025,1,,,0,2025,text,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
BLACKPINK,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
BLACKPINK,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
BLACKPINK,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
BLACKPINK,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
BLACKPINK,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,,0,2023-01,2023,,2023,url,
BLACKPINK,K-pop 걸그룹,spillover,2022,1,2022-08-19,2022,,2022,text,0
BLACKPINK,K-pop 걸그룹,spillover,,0,,,,,none,
BLACKPINK,K-pop 걸그룹,spillover,2023,1,2023-04-25,2023,,2023,text,0
BLACKPINK,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
IVE,K-pop 걸그룹,loyalty,2023|2025,2,,,,2025,text,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
IVE,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
IVE,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
IVE,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
IVE,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
IVE,K-pop 걸그룹,loyalty,2024,1,2024-08-24,2024,,2024,text,0
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,2023|2024|2026,3,,,,2026,text,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
IVE,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
IVE,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
IVE,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
IVE,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,,0,,,,,none,
IVE,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
IVE,K-pop 걸그룹,loyalty,2023|2024,2,,,,2024,text,
IVE,K-pop 걸그룹,loyalty,2024,1,,,,2024,text,
IVE,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
IVE,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
IVE,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
IVE,K-pop 걸그룹,spillover,2024|2025,2,,,,2025,text,
IVE,K-pop 걸그룹,spillover,,0,,,,,none,
IVE,K-pop 걸그룹,spillover,,0,,,,,none,
IVE,K-pop 걸그룹,spillover,2024|2025,2,,,,2025,text,
IVE,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
IVE,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
IVE,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
IVE,K-pop 걸그룹,spillover,2022|2025|2026,3,,,,2026,text,
IVE,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
IVE,K-pop 걸그룹,spillover,2022|2023,2,,,,2023,text,
IVE,K-pop 걸그룹,spillover,2024|2025,2,,,,2025,text,
IVE,K-pop 걸그룹,spillover,,0,,,,,none,
IVE,K-pop 걸그룹,spillover,,0,,,,,none,
IVE,K-pop 걸그룹,spillover,,0,,,,,none,
IVE,K-pop 걸그룹,spillover,,0,2025-02-03,2025,,2025,url,
IVE,K-pop 걸그룹,spillover,,0,,,,,none,
IVE,K-pop 걸그룹,spillover,,0,,,,,none,
IVE,K-pop 걸그룹,spillover,2026,1,2025-12-02,2025,,2026,text,1
IVE,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
IVE,K-pop 걸그룹,spillover,,0,,,,,none,
IVE,K-pop 걸그룹,spillover,,0,,,,,none,
