fandom,bullet_type,idx,domain,domain_lang,domain_basis,body_script,body_lang,body_margin,other_lang_candidate,latin_letter_share,agree
BTS,spillover,64,natalie.mu,ja,override,ja,ja,0.88,,0.12,1
BTS,spillover,65,www.infobae.com,es,override,latin,vi,1.0,,1.0,0
BTS,spillover,66,www.infobae.com,es,override,latin,es,1.476,,1.0,1
BTS,spillover,67,ria.ru,ru,override,ru,ru,0.927,,0.073,1
BTS,spillover,68,ria.ru,ru,override,ru,ru,0.816,,0.184,1
BTS,spillover,69,www.allkpop.com,en,override,latin,en,0.826,,1.0,1
BTS,spillover,70,www.starnewskorea.com,en,override,ko,ko,1.0,,0.0,0
BTS,spillover,71,www.sisajournal.com,en,default,ko,ko,0.883,,0.117,0
BTS,spillover,72,www.philstar.com,tl,override,ko,ko,0.938,,0.062,0
BTS,spillover,73,www.terra.com.br,pt,override,ko,ko,0.789,,0.211,0
BTS,spillover,74,sports.khan.co.kr,ko,override,ko,ko,0.833,,0.167,1
BTS,spillover,75,variety.com,en,default,ko,ko,0.709,,0.291,0
BTS,spillover,76,www.koreaboo.com,en,override,ko,ko,0.783,,0.217,0
BTS,spillover,77,www.malaymail.com,en,override,ko,ko,0.769,,0.231,0
BTS,spillover,78,vtv.vn,vi,tld,ko,ko,0.75,,0.25,0
BTS,spillover,79,time.com,en,default,ko,ko,0.614,,0.386,0
BTS,spillover,80,prtimes.jp,ja,tld,ko,ko,0.743,,0.076,0
BTS,spillover,81,www.cnnbrasil.com.br,pt,override,ko,ko,0.573,,0.427,0
BTS,spillover,82,www.idntimes.com,id,override,latin,en,0.377,,0.558,0
BTS,spillover,83,news.qq.com,zh,override,ko,ko,0.812,,0.062,0
BTS,spillover,84,en.wikipedia.org,en,wiki,ko,ko,0.721,,0.279,0
BTS,spillover,85,www.ohmynews.com,ko,override,ko,ko,0.92,,0.08,1
BTS,spillover,86,www.hankookilbo.com,ko,override,ko,ko,0.881,,0.119,1
BTS,spillover,87,www.hankookilbo.com,ko,override,ko,ko,0.921,,0.079,1
BTS,spillover,88,www.hankookilbo.com,ko,override,ko,ko,0.91,,0.09,1
BTS,spillover,89,www.hankookilbo.com,ko,override,ko,ko,0.936,,0.064,1
BTS,spillover,90,www.hankookilbo.com,ko,override,ko,ko,0.806,,0.194,1
BTS,spillover,91,www.hankookilbo.com,ko,override,ko,ko,0.909,,0.091,1
BTS,spillover,92,www.hankookilbo.com,ko,override,ko,ko,0.921,,0.079,1
BTS,spillover,93,www.forbeskorea.co.kr,ko,tld,ko,ko,0.968,,0.032,1
BTS,spillover,94,www.dtoday.co.kr,ko,tld,ko,ko,0.96,,0.04,1
BTS,spillover,95,www.hankyung.com,ko,override,ko,ko,0.935,,0.065,1
BTS,spillover,96,bigpara.hurriyet.com.tr,tr,override,ko,ko,0.788,,0.212,0
BTS,spillover,97,www.numberone.com.tr,tr,tld,ko,ko,0.882,,0.118,0
BTS,spillover,98,kr.trip.com,en,default,ko,ko,0.735,,0.265,0
BTS,spillover,99,design.co.kr,ko,tld,ko,ko,0.903,,0.097,1
BTS,spillover,100,mobile.newsis.com,ko,override,ko,ko,0.897,,0.103,1
BTS,spillover,101,design.co.kr,ko,tld,ko,ko,0.864,,0.136,1
BTS,spillover,102,design.co.kr,ko,tld,ko,ko,0.875,,0.125,1
BTS,spillover,103,design.co.kr,ko,tld,ko,ko,0.929,,0.071,1
BTS,spillover,104,namu.wiki,ko,override,ko,ko,0.893,,0.107,1
BTS,spillover,105,namu.wiki,ko,override,ko,ko,0.867,,0.133,1
BTS,spillover,106,namu.wiki,ko,override,ko,ko,0.906,,0.094,1
BTS,spillover,107,namu.wiki,ko,override,ko,ko,0.923,,0.077,1
BTS,spillover,108,namu.wiki,ko,override,ko,ko,0.841,,0.159,1
BTS,spillover,109,namu.wiki,ko,override,ko,ko,0.78,,0.22,1
BTS,spillover,110,namu.wiki,ko,override,ko,ko,0.854,,0.146,1
BTS,spillover,111,namu.wiki,ko,override,ko,ko,0.595,,0.405,1
BTS,spillover,112,namu.wiki,ko,override,ko,ko,0.9,,0.1,1
BTS,spillover,113,namu.wiki,ko,override,ko,ko,0.721,,0.279,1
BTS,spillover,114,namu.wiki,ko,override,ko,ko,0.919,,0.081,1
BTS,spillover,115,namu.wiki,ko,override,ko,ko,0.667,,0.333,1
BTS,spillover,116,namu.wiki,ko,override,ko,ko,0.805,,0.195,1
BTS,spillover,117,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
BTS,spillover,118,namu.wiki,ko,override,ko,ko,0.581,,0.419,1
BTS,spillover,119,www.brandinginasia.com,en,default,ko,ko,0.766,,0.234,0
BTS,spillover,120,namu.wiki,ko,override,ko,ko,0.735,,0.265,1
BTS,spillover,121,v.daum.net,ko,override,ko,ko,0.829,,0.171,1
BTS,spillover,122,k-gen.fr,fr,tld,ko,ko,0.847,,0.153,0
BTS,spillover,123,v.daum.net,ko,override,ko,ko,0.853,,0.147,1
BTS,spillover,124,radiokorea.com,en,default,ko,ko,0.967,,0.033,0
BTS,spillover,125,mbiz.heraldcorp.com,ko,override,ko,ko,0.8,,0.2,1
BTS,spillover,126,www.starnewskorea.com,en,override,ko,ko,0.92,,0.08,0
BTS,spillover,127,www.allkpop.com,en,override,ko,ko,0.945,,0.055,0
BTS,spillover,128,www.vogue.co.kr,ko,tld,ko,ko,0.94,,0.06,1
BTS,spillover,129,www.nme.com,en,override,ko,ko,0.912,,0.088,0
BTS,spillover,130,www.cbc.ca,en,default,ko,ko,0.878,,0.122,0
BTS,spillover,131,www.theglobeandmail.com,en,default,ko,ko,0.69,,0.31,0
BTS,spillover,132,ca.billboard.com,en,override,ko,ko,0.936,,0.064,0
BTS,spillover,133,www.cbc.ca,en,default,ko,ko,0.778,,0.222,0
BTS,spillover,134,www.deccanchronicle.com,en,default,ko,ko,0.509,,0.491,0
BTS,spillover,135,sportskeeda.com,en,override,ko,ko,0.547,,0.453,0
BTS,spillover,136,www.pinkvilla.com,en,default,ko,ko,0.628,,0.372,0
BTS,spillover,137,www.pinkvilla.com,en,default,ko,ko,0.506,,0.494,0
BTS,spillover,138,www.aria.com.au,en,default,ko,ko,0.811,,0.189,0
BTS,spillover,139,www.aria.com.au,en,default,ko,ko,0.597,,0.403,0
BTS,spillover,140,www.stuff.co.nz,en,default,ko,ko,0.871,,0.129,0
BTS,spillover,141,www.stuff.co.nz,en,default,ko,ko,0.879,,0.121,0
BTS,spillover,142,iol.co.za,en,default,ko,ko,0.758,,0.242,0
BTS,spillover,143,m.channel24.co.za,en,default,ko,ko,0.848,,0.152,0
BTS,spillover,144,www.iol.co.za,en,default,ko,ko,0.814,,0.186,0
BTS,spillover,145,iol.co.za,en,default,ko,ko,0.827,,0.173,0
BTS,spillover,146,www.allkpop.com,en,override,ko,ko,0.651,,0.349,0
BTS,spillover,147,ar.wikipedia.org,ar,wiki,ko,ko,0.888,,0.112,0
BTS,spillover,148,www.lofficiel.com,en,default,ko,ko,0.745,,0.255,0
BTS,spillover,149,fr.wikipedia.org,fr,wiki,ko,ko,0.95,,0.05,0
BTS,spillover,150,www.lanacion.com.ar,es,override,ko,ko,0.823,,0.177,0
BTS,spillover,151,www.revistagente.com,en,default,ko,ko,0.795,,0.205,0
BTS,spillover,152,es.rollingstone.com,en,default,ko,ko,0.898,,0.102,0
SEVENTEEN,loyalty,0,namu.wiki,ko,override,ko,ko,0.9,,0.1,1
SEVENTEEN,loyalty,1,en.wikipedia.org,en,wiki,ko,ko,0.684,,0.316,0
SEVENTEEN,loyalty,2,en.wikipedia.org,en,wiki,ko,ko,0.854,,0.146,0
SEVENTEEN,loyalty,3,en.wikipedia.org,en,wiki,ko,ko,0.779,,0.221,0
SEVENTEEN,loyalty,4,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
SEVENTEEN,loyalty,5,en.wikipedia.org,en,wiki,ko,ko,0.589,,0.411,0
SEVENTEEN,loyalty,6,en.wikipedia.org,en,wiki,ko,ko,0.921,,0.079,0
SEVENTEEN,loyalty,7,en.wikipedia.org,en,wiki,ko,ko,0.633,,0.367,0
SEVENTEEN,loyalty,8,en.wikipedia.org,en,wiki,ko,ko,0.851,,0.149,0
SEVENTEEN,loyalty,9,en.wikipedia.org,en,wiki,ko,ko,0.617,,0.383,0
SEVENTEEN,loyalty,10,en.wikipedia.org,en,wiki,ko,ko,0.692,,0.308,0
SEVENTEEN,loyalty,11,en.wikipedia.org,en,wiki,ko,ko,0.781,,0.219,0
SEVENTEEN,loyalty,12,en.wikipedia.org,en,wiki,ko,ko,0.756,,0.244,0
SEVENTEEN,loyalty,13,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
SEVENTEEN,loyalty,14,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
SEVENTEEN,loyalty,15,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
SEVENTEEN,loyalty,16,en.wikipedia.org,en,wiki,latin,en,1.431,,1.0,1
SEVENTEEN,loyalty,17,en.wikipedia.org,en,wiki,latin,en,1.395,,1.0,1
SEVENTEEN,loyalty,18,en.wikipedia.org,en,wiki,latin,en,1.452,,1.0,1
SEVENTEEN,loyalty,19,www.starnewskorea.com,en,override,latin,en,1.476,,1.0,1
SEVENTEEN,loyalty,20,www.oricon.co.jp,ja,tld,ko,ko,1.0,,0.0,0
SEVENTEEN,loyalty,21,www.infobae.com,es,override,ko,ko,0.725,,0.275,0
SEVENTEEN,loyalty,22,www.infobae.com,es,override,ko,ko,0.689,,0.311,0
SEVENTEEN,loyalty,23,www.breaknews.com,en,default,ko,ko,0.865,,0.135,0
SEVENTEEN,loyalty,24,www.breaknews.com,en,default,ko,ko,0.714,,0.286,0
SEVENTEEN,loyalty,25,www.cnnindonesia.com,id,override,ko,ko,0.516,,0.484,0
SEVENTEEN,loyalty,26,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
SEVENTEEN,loyalty,27,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
SEVENTEEN,loyalty,28,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
SEVENTEEN,loyalty,29,en.wikipedia.org,en,wiki,latin,id,0.157,,0.474,0
SEVENTEEN,loyalty,30,en.wikipedia.org,en,wiki,ko,ko,0.706,,0.294,0
SEVENTEEN,loyalty,31,en.wikipedia.org,en,wiki,ko,ko,0.577,,0.423,0
SEVENTEEN,loyalty,32,en.wikipedia.org,en,wiki,ko,ko,0.649,,0.243,0
SEVENTEEN,loyalty,33,en.wikipedia.org,en,wiki,ko,ko,0.903,,0.097,0
SEVENTEEN,loyalty,34,www.sina.cn,zh,tld,ko,ko,0.781,,0.094,0
SEVENTEEN,loyalty,35,sportskeeda.com,en,override,latin,en,0.719,,0.8,1
SEVENTEEN,loyalty,36,www.sina.cn,zh,tld,ko,ko,0.684,,0.316,0
SEVENTEEN,loyalty,37,www.ellechina.com,en,default,ko,ko,0.674,,0.326,0
SEVENTEEN,loyalty,38,benmingxing.com,en,default,ko,ko,1.0,,0.0,0
SEVENTEEN,loyalty,39,www.sina.cn,zh,tld,ko,ko,0.5,,0.5,0
SEVENTEEN,loyalty,40,benmingxing.com,en,default,ko,ko,0.773,,0.0,0
SEVENTEEN,loyalty,41,en.wikipedia.org,en,wiki,ko,ko,0.846,,0.0,0
SEVENTEEN,loyalty,42,en.wikipedia.org,en,wiki,ko,ko,0.8,,0.0,0
SEVENTEEN,loyalty,43,en.namu.wiki,en,wiki,latin,en,0.415,,0.525,1
SEVENTEEN,loyalty,44,en.wikipedia.org,en,wiki,latin,en,0.582,,0.512,1
SEVENTEEN,loyalty,45,en.wikipedia.org,en,wiki,ko,ko,0.517,,0.483,0
SEVENTEEN,loyalty,46,www.koreaboo.com,en,override,ko,ko,0.952,,0.048,0
SEVENTEEN,loyalty,47,vogue.sg,en,default,ko,ko,0.692,,0.308,0
SEVENTEEN,loyalty,48,wwd.com,en,override,ko,ko,0.783,,0.217,0
SEVENTEEN,loyalty,49,culted.com,en,default,ko,ko,0.75,,0.25,0
SEVENTEEN,loyalty,50,sportskeeda.com,en,override,ko,ko,0.611,,0.389,0
SEVENTEEN,loyalty,51,en.wikipedia.org,en,wiki,ko,ko,0.529,,0.471,0
SEVENTEEN,loyalty,52,en.wikipedia.org,en,wiki,latin,en,1.189,,0.842,1
SEVENTEEN,loyalty,53,en.wikipedia.org,en,wiki,latin,en,0.621,,0.754,1
SEVENTEEN,loyalty,54,www.jejusori.net,en,default,ko,ko,1.0,,0.0,0
SEVENTEEN,loyalty,55,isplus.com,ko,override,ko,ko,1.0,,0.0,1
SEVENTEEN,loyalty,56,www.detik.com,id,override,latin,id,2.822,,1.0,1
SEVENTEEN,loyalty,57,www.thairath.co.th,th,override,th,th,0.87,,0.13,1
SEVENTEEN,loyalty,58,vietnamnet.vn,vi,tld,latin,vi,1.0,,1.0,1
SEVENTEEN,loyalty,59,www.hankookilbo.com,ko,override,ko,ko,0.955,,0.0,1
SEVENTEEN,loyalty,60,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
SEVENTEEN,loyalty,61,pop.inquirer.net,tl,override,latin,en,1.09,,0.566,0
SEVENTEEN,loyalty,62,mb.com.ph,tl,override,ko,ko,0.757,,0.243,0
SEVENTEEN,loyalty,63,www.bandwagon.asia,en,override,ko,ko,0.805,,0.195,0
SEVENTEEN,loyalty,64,zukkabrasil.com.br,pt,tld,ko,ko,0.641,,0.359,0
SEVENTEEN,loyalty,65,seventeencaratstr.wixsite.com,en,default,ko,ko,0.744,,0.256,0
SEVENTEEN,loyalty,66,v.daum.net,ko,override,ko,ko,0.821,,0.179,1
SEVENTEEN,loyalty,67,news.nate.com,ko,override,ko,ko,1.0,,0.0,1
SEVENTEEN,loyalty,68,www.seoul.co.kr,ko,tld,ko,ko,1.0,,0.0,1
SEVENTEEN,loyalty,69,www.seventeen-17.jp,ja,tld,ko,ko,0.711,,0.289,0
SEVENTEEN,loyalty,70,www.nzherald.co.nz,en,default,ko,ko,0.84,,0.16,0
SEVENTEEN,spillover,0,en.wikipedia.org,en,wiki,ko,ko,0.722,,0.278,0
SEVENTEEN,spillover,1,en.wikipedia.org,en,wiki,ko,ko,0.769,,0.231,0
SEVENTEEN,spillover,2,en.wikipedia.org,en,wiki,ko,ko,0.842,,0.158,0
SEVENTEEN,spillover,3,en.wikipedia.org,en,wiki,ko,ko,0.97,,0.03,0
SEVENTEEN,spillover,4,en.wikipedia.org,en,wiki,ko,ko,0.875,,0.125,0
SEVENTEEN,spillover,5,en.wikipedia.org,en,wiki,ko,ko,0.591,,0.409,0
SEVENTEEN,spillover,6,en.wikipedia.org,en,wiki,ko,ko,0.895,,0.105,0
SEVENTEEN,spillover,7,en.wikipedia.org,en,wiki,ko,ko,0.979,,0.021,0
SEVENTEEN,spillover,8,en.wikipedia.org,en,wiki,ko,ko,0.964,,0.036,0
SEVENTEEN,spillover,9,en.wikipedia.org,en,wiki,ko,ko,0.962,,0.038,0
SEVENTEEN,spillover,10,en.wikipedia.org,en,wiki,ko,ko,0.958,,0.042,0
SEVENTEEN,spillover,11,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
SEVENTEEN,spillover,12,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
SEVENTEEN,spillover,13,en.wikipedia.org,en,wiki,ko,ko,0.72,,0.28,0
SEVENTEEN,spillover,14,en.wikipedia.org,en,wiki,ko,ko,0.778,,0.222,0
SEVENTEEN,spillover,15,en.wikipedia.org,en,wiki,latin,en,0.863,,0.533,1
SEVENTEEN,spillover,16,www.allkpop.com,en,override,latin,en,0.948,,1.0,1
SEVENTEEN,spillover,17,en.wikipedia.org,en,wiki,latin,en,0.959,,1.0,1
SEVENTEEN,spillover,18,en.wikipedia.org,en,wiki,latin,en,1.217,,1.0,1
SEVENTEEN,spillover,19,en.wikipedia.org,en,wiki,latin,en,0.812,,1.0,1
SEVENTEEN,spillover,20,biz.heraldcorp.com,ko,override,latin,en,1.292,,1.0,0
SEVENTEEN,spillover,21,m.sedaily.com,ko,override,latin,en,0.927,,0.993,0
SEVENTEEN,spillover,22,www.koreaherald.com,en,override,latin,en,0.979,,1.0,1
SEVENTEEN,spillover,23,www.allkpop.com,en,override,latin,en,1.178,,1.0,1
SEVENTEEN,spillover,24,www.tokyohive.com,en,default,latin,en,1.164,,1.0,1
SEVENTEEN,spillover,25,www.koreajoongangdaily.com,en,default,latin,en,1.46,,1.0,1
SEVENTEEN,spillover,26,www.dipe.co.kr,ko,tld,latin,en,1.082,,1.0,0
SEVENTEEN,spillover,27,www.ticketmaster.com,en,default,latin,en,1.351,,1.0,1
SEVENTEEN,spillover,28,www.oricon.co.jp,ja,tld,ko,ko,1.0,,0.0,0
SEVENTEEN,spillover,29,www.oricon.co.jp,ja,tld,ko,ko,1.0,,0.0,0
SEVENTEEN,spillover,30,www.oricon.co.jp,ja,tld,ko,ko,1.0,,0.0,0
SEVENTEEN,spillover,31,www.infobae.com,es,override,ko,ko,0.698,,0.302,0
SEVENTEEN,spillover,32,www.rnx.kr,ko,tld,ko,ko,0.934,,0.066,1
SEVENTEEN,spillover,33,www.idntimes.com,id,override,ko,ko,0.877,,0.123,0
SEVENTEEN,spillover,34,www.hankyung.com,ko,override,ko,ko,1.0,,0.0,1
SEVENTEEN,spillover,35,www.hankyung.com,ko,override,ko,ko,1.0,,0.0,1
SEVENTEEN,spillover,36,en.wikipedia.org,en,wiki,ko,ko,0.758,,0.242,0
SEVENTEEN,spillover,37,www.oricon.co.jp,ja,tld,ko,ko,0.654,,0.346,0
SEVENTEEN,spillover,38,en.wikipedia.org,en,wiki,latin,en,0.833,,0.672,1
SEVENTEEN,spillover,39,www.sina.cn,zh,tld,ko,ko,0.929,,0.071,0
SEVENTEEN,spillover,40,en.wikipedia.org,en,wiki,ko,ko,0.588,,0.412,0
SEVENTEEN,spillover,41,en.wikipedia.org,en,wiki,ko,ko,0.656,,0.344,0
SEVENTEEN,spillover,42,en.wikipedia.org,en,wiki,latin,en,0.656,,0.634,1
SEVENTEEN,spillover,43,en.wikipedia.org,en,wiki,ko,ko,0.757,,0.243,0
SEVENTEEN,spillover,44,www.jejusori.net,en,default,ko,ko,1.0,,0.0,0
SEVENTEEN,spillover,45,www.instagram.com,en,override,ko,ko,1.0,,0.0,0
SEVENTEEN,spillover,46,x.com,en,override,ko,ko,1.0,,0.0,0
SEVENTEEN,spillover,47,star.ettoday.net,zh,override,zh,zh,0.789,,0.211,1
SEVENTEEN,spillover,48,www.infobae.com,es,override,latin,es,1.511,,1.0,1
SEVENTEEN,spillover,49,www.topstarnews.net,ko,override,ko,ko,1.0,,0.0,1
SEVENTEEN,spillover,50,www.topstarnews.net,ko,override,ko,ko,1.0,,0.0,1
SEVENTEEN,spillover,51,www.starnewskorea.com,en,override,ko,ko,1.0,,0.0,0
SEVENTEEN,spillover,52,namu.wiki,ko,override,ko,ko,0.72,,0.28,1
SEVENTEEN,spillover,53,namu.wiki,ko,override,ko,ko,0.767,,0.233,1
SEVENTEEN,spillover,54,v.daum.net,ko,override,ko,ko,1.0,,0.0,1
SEVENTEEN,spillover,55,billboard.com.br,pt,tld,ko,ko,1.0,,0.0,0
SEVENTEEN,spillover,56,en.wikipedia.org,en,wiki,ko,ko,0.676,,0.324,0
SEVENTEEN,spillover,57,en.wikipedia.org,en,wiki,ko,ko,0.654,,0.346,0
SEVENTEEN,spillover,58,en.wikipedia.org,en,wiki,ko,ko,0.556,,0.444,0
SEVENTEEN,spillover,59,en.wikipedia.org,en,wiki,ko,ko,0.506,,0.494,0
SEVENTEEN,spillover,60,en.wikipedia.org,en,wiki,ko,ko,0.506,,0.494,0
SEVENTEEN,spillover,61,www.jemin.com,en,default,ko,ko,0.88,,0.12,0
SEVENTEEN,spillover,62,www.starnewskorea.com,en,override,ko,ko,0.898,,0.102,0
SEVENTEEN,spillover,63,design.co.kr,ko,tld,ko,ko,1.0,,0.0,1
SEVENTEEN,spillover,64,namu.wiki,ko,override,ko,ko,0.867,,0.0,1
SEVENTEEN,spillover,65,prtimes.jp,ja,tld,ko,ko,0.702,,0.298,0
SEVENTEEN,spillover,66,www.kukinews.com,en,default,ko,ko,0.96,,0.04,0
SEVENTEEN,spillover,67,www.dispatch.co.kr,ko,tld,ko,ko,1.0,,0.0,1
SEVENTEEN,spillover,68,biz.heraldcorp.com,ko,override,ko,ko,1.0,,0.0,1
SEVENTEEN,spillover,69,v.daum.net,ko,override,ko,ko,0.69,,0.31,1
SEVENTEEN,spillover,70,v.daum.net,ko,override,ko,ko,0.69,,0.31,1
SEVENTEEN,spillover,71,www.topstarnews.net,ko,override,ko,ko,0.924,,0.038,1
SEVENTEEN,spillover,72,www.hankyung.com,ko,override,ko,ko,0.812,,0.188,1
SEVENTEEN,spillover,73,v.daum.net,ko,override,ko,ko,0.826,,0.174,1
SEVENTEEN,spillover,74,sports.khan.co.kr,ko,override,ko,ko,0.638,,0.362,1
SEVENTEEN,spillover,75,sports.khan.co.kr,ko,override,ko,ko,0.684,,0.316,1
SEVENTEEN,spillover,76,www.hk01.com,zh,override,ko,ko,0.385,,0.308,0
SEVENTEEN,spillover,77,benmingxing.com,en,default,ko,ko,0.783,,0.12,0
SEVENTEEN,spillover,78,www.bilibili.com,en,default,ko,ko,0.788,,0.076,0
SEVENTEEN,spillover,79,www.officialcharts.com,en,default,ko,ko,0.625,,0.375,0
SEVENTEEN,spillover,80,www.nzherald.co.nz,en,default,ko,ko,0.925,,0.075,0
SEVENTEEN,spillover,81,www.rnz.co.nz,en,default,ko,ko,0.902,,0.098,0
SEVENTEEN,spillover,82,www.aljazeera.net,ar,override,ko,ko,0.783,,0.217,0
SEVENTEEN,spillover,83,www.aljazeera.net,ar,override,ko,ko,0.676,,0.324,0
SEVENTEEN,spillover,84,www.nautiljon.com,en,default,ko,ko,0.73,,0.27,0
SEVENTEEN,spillover,85,www.excelsior.com.mx,es,override,ko,ko,0.824,,0.176,0
Stray Kids,loyalty,0,namu.wiki,ko,override,latin,en,1.335,,0.558,0
Stray Kids,loyalty,1,en.wikipedia.org,en,wiki,ko,ko,0.868,,0.132,0
Stray Kids,loyalty,2,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
Stray Kids,loyalty,3,en.wikipedia.org,en,wiki,ko,ko,0.75,,0.25,0
Stray Kids,loyalty,4,en.wikipedia.org,en,wiki,ko,ko,0.882,,0.118,0
Stray Kids,loyalty,5,en.wikipedia.org,en,wiki,ko,ko,0.7,,0.3,0
Stray Kids,loyalty,6,en.wikipedia.org,en,wiki,ko,ko,0.865,,0.135,0
Stray Kids,loyalty,7,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
Stray Kids,loyalty,8,en.wikipedia.org,en,wiki,ko,ko,0.809,,0.191,0
Stray Kids,loyalty,9,en.wikipedia.org,en,wiki,ko,ko,0.861,,0.139,0
Stray Kids,loyalty,10,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
Stray Kids,loyalty,11,en.wikipedia.org,en,wiki,ko,ko,0.911,,0.089,0
Stray Kids,loyalty,12,en.wikipedia.org,en,wiki,ko,ko,0.725,,0.275,0
Stray Kids,loyalty,13,en.wikipedia.org,en,wiki,ko,ko,0.745,,0.255,0
Stray Kids,loyalty,14,en.wikipedia.org,en,wiki,latin,en,1.188,,1.0,1
Stray Kids,loyalty,15,en.wikipedia.org,en,wiki,latin,en,1.125,,1.0,1
Stray Kids,loyalty,16,www.allkpop.com,en,override,latin,en,1.123,,1.0,1
Stray Kids,loyalty,17,en.wikipedia.org,en,wiki,latin,en,1.111,,1.0,1
Stray Kids,loyalty,18,v.daum.net,ko,override,latin,en,1.038,,1.0,0
Stray Kids,loyalty,19,www.infobae.com,es,override,ko,ko,0.868,,0.132,0
Stray Kids,loyalty,20,www.oricon.co.jp,ja,tld,ko,ko,1.0,,0.0,0
Stray Kids,loyalty,21,m.ticket.yes24.com,en,default,ko,ko,0.614,,0.386,0
Stray Kids,loyalty,22,www.starnewskorea.com,en,override,ko,ko,0.616,,0.384,0
Stray Kids,loyalty,23,www.thairath.co.th,th,override,latin,en,0.938,,0.547,0
Stray Kids,loyalty,24,wolipop.detik.com,id,override,ko,ko,0.714,,0.286,0
Stray Kids,loyalty,25,20.detik.com,id,override,ko,ko,0.676,,0.324,0
Stray Kids,loyalty,26,hot.detik.com,id,override,latin,id,1.487,,0.527,1
Stray Kids,loyalty,27,www.tickettw.com,en,default,ko,ko,0.595,,0.405,0
Stray Kids,loyalty,28,www.infobae.com,es,override,ko,ko,0.589,,0.411,0
Stray Kids,loyalty,29,www.thestandard.com.hk,zh,tld,ko,ko,0.935,,0.065,0
Stray Kids,loyalty,30,au.rollingstone.com,en,default,ko,ko,0.691,,0.309,0
Stray Kids,loyalty,31,www.ibtimes.com,en,default,ko,ko,0.97,,0.03,0
Stray Kids,loyalty,32,natalie.mu,ja,override,ja,ja,0.759,,0.241,1
Stray Kids,loyalty,33,www.eluniversal.com.mx,es,override,latin,vi,1.0,,1.0,0
Stray Kids,loyalty,34,www.idntimes.com,id,override,latin,id,3.312,,1.0,1
Stray Kids,loyalty,35,www.idntimes.com,id,override,latin,id,2.313,,1.0,1
Stray Kids,loyalty,36,www.idntimes.com,id,override,latin,id,2.956,,1.0,1
Stray Kids,loyalty,37,mgronline.com,th,override,th,th,0.941,,0.059,1
Stray Kids,loyalty,38,mgronline.com,th,override,th,th,1.0,,0.0,1
Stray Kids,loyalty,39,www.mk.ru,ru,override,ru,ru,0.81,,0.19,1
Stray Kids,loyalty,40,www.yesasia.ru,ru,override,ru,ru,1.0,,0.0,1
Stray Kids,loyalty,41,www.yesasia.ru,ru,override,ru,ru,1.0,,0.0,1
Stray Kids,loyalty,42,www.yesasia.ru,ru,override,ru,ru,1.0,,0.0,1
Stray Kids,loyalty,43,www.yesasia.ru,ru,override,ru,ru,0.927,,0.073,1
Stray Kids,loyalty,44,v.daum.net,ko,override,ko,ko,0.977,,0.023,1
Stray Kids,loyalty,45,www.starnewskorea.com,en,override,ko,ko,1.0,,0.0,0
Stray Kids,loyalty,46,namu.wiki,ko,override,ko,ko,0.8,,0.2,1
Stray Kids,loyalty,47,www.philstar.com,tl,override,ko,ko,0.758,,0.242,0
Stray Kids,loyalty,48,www.rappler.com,tl,override,ko,ko,0.783,,0.217,0
Stray Kids,loyalty,49,www.terra.com.br,pt,override,ko,ko,0.674,,0.326,0
Stray Kids,loyalty,50,billboard.com.br,pt,tld,ko,ko,0.973,,0.027,0
Stray Kids,loyalty,51,billboard.com.br,pt,tld,ko,ko,0.974,,0.026,0
Stray Kids,loyalty,52,www.omelete.com.br,pt,tld,ko,ko,0.72,,0.28,0
Stray Kids,loyalty,53,x.com,en,override,latin,en,1.53,,0.522,1
Stray Kids,loyalty,54,fanplus.co.kr,ko,tld,ko,ko,0.86,,0.14,1
Stray Kids,loyalty,55,ko.wikipedia.org,ko,wiki,ko,ko,0.845,,0.155,1
Stray Kids,loyalty,56,www.infobae.com,es,override,ko,ko,0.849,,0.151,0
Stray Kids,loyalty,57,straykidsfrance.com,en,default,ko,ko,0.742,,0.258,0
Stray Kids,spillover,0,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
Stray Kids,spillover,1,en.wikipedia.org,en,wiki,latin,en,1.217,,0.536,1
Stray Kids,spillover,2,en.wikipedia.org,en,wiki,ko,ko,0.875,,0.125,0
Stray Kids,spillover,3,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
Stray Kids,spillover,4,en.wikipedia.org,en,wiki,ko,ko,0.86,,0.14,0
Stray Kids,spillover,5,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
