fandom,bullet_type,idx,n_numeric,n_bonus_kw,bonus_kw_hit,evidence_score,years_in_text
BTS,spillover,115,0,0,,1.0,
BTS,spillover,116,1,1,모델,1.8,2018|2020
BTS,spillover,117,1,1,모델,1.8,2017|2021
BTS,spillover,118,1,0,,1.5,2017
BTS,spillover,119,1,2,브랜드|협업,2.1,2020
BTS,spillover,120,0,0,,1.0,
BTS,spillover,121,1,3,앰버서더|브랜드|소비,2.4,2026
BTS,spillover,122,1,2,앰버서더|브랜드,2.1,2024
BTS,spillover,123,1,0,,1.5,2026
BTS,spillover,124,2,0,,2.0,2025
BTS,spillover,125,1,2,협업|투어,2.1,2025
BTS,spillover,126,3,0,,2.5,2026
BTS,spillover,127,1,1,앰버서더,1.8,2026
BTS,spillover,128,2,1,앰버서더,2.3,2026
BTS,spillover,129,2,0,,2.0,2019
BTS,spillover,130,1,1,콘서트,1.8,
BTS,spillover,131,1,1,투어,1.8,
BTS,spillover,132,2,0,,2.0,2026
BTS,spillover,133,0,0,,1.0,
BTS,spillover,134,2,0,,2.0,2021
BTS,spillover,135,3,0,,2.5,2024
BTS,spillover,136,1,0,,1.5,2025
BTS,spillover,137,1,0,,1.5,2025
BTS,spillover,138,3,0,,2.5,2026
BTS,spillover,139,3,0,,2.5,
BTS,spillover,140,0,1,방문,1.3,
BTS,spillover,141,0,1,방문,1.3,
BTS,spillover,142,2,1,지역,2.3,
BTS,spillover,143,1,0,,1.5,
BTS,spillover,144,0,0,,1.0,
BTS,spillover,145,2,0,,2.0,2021|2026
BTS,spillover,146,1,0,,1.5,2026
BTS,spillover,147,4,1,브랜드,3.3,2017|2019
BTS,spillover,148,0,1,앰버서더,1.3,
BTS,spillover,149,0,0,,1.0,
BTS,spillover,150,1,0,,1.5,2026
BTS,spillover,151,0,0,,1.0,
BTS,spillover,152,0,0,,1.0,
SEVENTEEN,loyalty,0,1,1,팬클럽,1.8,2016
SEVENTEEN,loyalty,1,3,0,,2.5,2023
SEVENTEEN,loyalty,2,4,0,,3.0,2023|2024
SEVENTEEN,loyalty,3,5,1,밀리언셀러,3.8,2020|2021
SEVENTEEN,loyalty,4,5,1,기부,3.8,2025
SEVENTEEN,loyalty,5,1,1,팬클럽,1.8,2016
SEVENTEEN,loyalty,6,3,0,,2.5,2023
SEVENTEEN,loyalty,7,1,1,역사,1.8,
SEVENTEEN,loyalty,8,3,0,,2.5,2023
SEVENTEEN,loyalty,9,1,1,돌파,1.8,
SEVENTEEN,loyalty,10,2,0,,2.0,
SEVENTEEN,loyalty,11,1,2,최초|밀리언셀러,2.1,
SEVENTEEN,loyalty,12,2,1,신기록,2.3,
SEVENTEEN,loyalty,13,2,0,,2.0,2025
SEVENTEEN,loyalty,14,2,0,,2.0,2026
SEVENTEEN,loyalty,15,3,1,1위,2.8,
SEVENTEEN,loyalty,16,0,0,,1.0,2016
SEVENTEEN,loyalty,17,0,0,,1.0,2023
SEVENTEEN,loyalty,18,0,0,,1.0,2015|2025
SEVENTEEN,loyalty,19,0,0,,1.0,2026
SEVENTEEN,loyalty,20,0,0,,1.0,
SEVENTEEN,loyalty,21,0,0,,1.0,
SEVENTEEN,loyalty,22,0,0,,1.0,
SEVENTEEN,loyalty,23,4,1,밀리언셀러,3.3,2024
SEVENTEEN,loyalty,24,2,1,돌파,2.3,
SEVENTEEN,loyalty,25,1,0,,1.5,2025
SEVENTEEN,loyalty,26,3,1,기부,2.8,2025
SEVENTEEN,loyalty,27,2,1,기부,2.3,2019
SEVENTEEN,loyalty,28,2,1,기부,2.3,2022
SEVENTEEN,loyalty,29,0,0,,1.0,2024
SEVENTEEN,loyalty,30,0,0,,1.0,2024
SEVENTEEN,loyalty,31,0,0,,1.0,2024
SEVENTEEN,loyalty,32,0,0,,1.0,2018
SEVENTEEN,loyalty,33,0,0,,1.0,2023
SEVENTEEN,loyalty,34,0,0,,1.0,2026
SEVENTEEN,loyalty,35,0,0,,1.0,2023
SEVENTEEN,loyalty,36,0,0,,1.0,2025
SEVENTEEN,loyalty,37,0,0,,1.0,2024
SEVENTEEN,loyalty,38,2,0,,2.0,2024
SEVENTEEN,loyalty,39,0,0,,1.0,2026
SEVENTEEN,loyalty,40,0,0,,1.0,2025
SEVENTEEN,loyalty,41,0,0,,1.0,2019
SEVENTEEN,loyalty,42,0,0,,1.0,2025
SEVENTEEN,loyalty,43,0,0,,1.0,
SEVENTEEN,loyalty,44,0,1,최초,1.3,2023
SEVENTEEN,loyalty,45,0,0,,1.0,2023
SEVENTEEN,loyalty,46,0,0,,1.0,
SEVENTEEN,loyalty,47,0,0,,1.0,2026
SEVENTEEN,loyalty,48,0,0,,1.0,2023
SEVENTEEN,loyalty,49,0,0,,1.0,2023
SEVENTEEN,loyalty,50,0,0,,1.0,
SEVENTEEN,loyalty,51,0,0,,1.0,2023
SEVENTEEN,loyalty,52,0,0,,1.0,2022
SEVENTEEN,loyalty,53,0,0,,1.0,2023
SEVENTEEN,loyalty,54,0,0,,1.0,
SEVENTEEN,loyalty,55,0,0,,1.0,
SEVENTEEN,loyalty,56,0,0,,1.0,
SEVENTEEN,loyalty,57,0,0,,1.0,
SEVENTEEN,loyalty,58,0,0,,1.0,
SEVENTEEN,loyalty,59,1,0,,1.5,
SEVENTEEN,loyalty,60,1,0,,1.5,
SEVENTEEN,loyalty,61,1,0,,1.5,
SEVENTEEN,loyalty,62,1,0,,1.5,2025
SEVENTEEN,loyalty,63,1,0,,1.5,2026
SEVENTEEN,loyalty,64,0,0,,1.0,
SEVENTEEN,loyalty,65,0,0,,1.0,
SEVENTEEN,loyalty,66,1,1,팬클럽,1.8,2016
SEVENTEEN,loyalty,67,2,2,기부|팬클럽,2.6,2019
SEVENTEEN,loyalty,68,1,1,기부,1.8,2024
SEVENTEEN,loyalty,69,1,1,팬클럽,1.8,2026
SEVENTEEN,loyalty,70,0,1,팬클럽,1.3,
SEVENTEEN,spillover,0,1,2,모델|브랜드,2.1,2022
SEVENTEEN,spillover,1,1,1,앰버서더,1.8,2025
SEVENTEEN,spillover,2,1,0,,1.5,2024
SEVENTEEN,spillover,3,1,0,,1.5,2024
SEVENTEEN,spillover,4,1,0,,1.5,2024
SEVENTEEN,spillover,5,1,0,,1.5,
SEVENTEEN,spillover,6,2,0,,2.0,2023|2024
SEVENTEEN,spillover,7,1,0,,1.5,2024
SEVENTEEN,spillover,8,1,0,,1.5,2024
SEVENTEEN,spillover,9,0,0,,1.0,
SEVENTEEN,spillover,10,1,0,,1.5,2025
SEVENTEEN,spillover,11,2,0,,2.0,2024
SEVENTEEN,spillover,12,1,0,,1.5,2025
SEVENTEEN,spillover,13,2,0,,2.0,
SEVENTEEN,spillover,14,0,0,,1.0,
SEVENTEEN,spillover,15,1,0,,1.5,2023|2024
SEVENTEEN,spillover,16,0,0,,1.0,2025
SEVENTEEN,spillover,17,0,0,,1.0,2024
SEVENTEEN,spillover,18,0,0,,1.0,2024
SEVENTEEN,spillover,19,0,0,,1.0,2024
SEVENTEEN,spillover,20,0,0,,1.0,2024|2025
SEVENTEEN,spillover,21,4,0,,3.0,2026
SEVENTEEN,spillover,22,0,0,,1.0,2025
SEVENTEEN,spillover,23,0,0,,1.0,2026
SEVENTEEN,spillover,24,0,0,,1.0,
SEVENTEEN,spillover,25,0,0,,1.0,
SEVENTEEN,spillover,26,0,0,,1.0,
SEVENTEEN,spillover,27,0,0,,1.0,
SEVENTEEN,spillover,28,1,1,투어,1.8,
SEVENTEEN,spillover,29,1,0,,1.5,
SEVENTEEN,spillover,30,0,0,,1.0,
SEVENTEEN,spillover,31,0,0,,1.0,
SEVENTEEN,spillover,32,0,2,관광|협업,1.6,
SEVENTEEN,spillover,33,0,2,콘서트|소비,1.6,
SEVENTEEN,spillover,34,1,0,,1.5,
SEVENTEEN,spillover,35,1,0,,1.5,
SEVENTEEN,spillover,36,1,0,,1.5,2015
SEVENTEEN,spillover,37,0,0,,1.0,
SEVENTEEN,spillover,38,0,0,,1.0,2023
SEVENTEEN,spillover,39,1,0,,1.5,
SEVENTEEN,spillover,40,0,0,,1.0,2023
SEVENTEEN,spillover,41,0,1,협업,1.3,2020
SEVENTEEN,spillover,42,0,0,,1.0,2022
SEVENTEEN,spillover,43,0,0,,1.0,2026
SEVENTEEN,spillover,44,0,2,관광|홍보대사,1.6,
SEVENTEEN,spillover,45,0,2,지역|콘서트,1.6,
SEVENTEEN,spillover,46,0,2,지역|콘서트,1.6,
SEVENTEEN,spillover,47,0,0,,1.0,
SEVENTEEN,spillover,48,0,0,,1.0,
SEVENTEEN,spillover,49,0,0,,1.0,
SEVENTEEN,spillover,50,0,0,,1.0,
SEVENTEEN,spillover,51,0,2,투어|콘서트,1.6,
SEVENTEEN,spillover,52,2,0,,2.0,2015|2019
SEVENTEEN,spillover,53,2,1,투어,2.3,2022|2024
SEVENTEEN,spillover,54,1,0,,1.5,2026
SEVENTEEN,spillover,55,0,1,투어,1.3,
SEVENTEEN,spillover,56,0,0,,1.0,2017
SEVENTEEN,spillover,57,1,1,콘서트,1.8,2022
SEVENTEEN,spillover,58,2,0,,2.0,2025
SEVENTEEN,spillover,59,0,0,,1.0,
SEVENTEEN,spillover,60,1,0,,1.5,2017
SEVENTEEN,spillover,61,1,1,홍보대사,1.8,2024
SEVENTEEN,spillover,62,1,1,관광,1.8,2025
SEVENTEEN,spillover,63,1,1,앰버서더,1.8,2024
SEVENTEEN,spillover,64,1,0,,1.5,2019
SEVENTEEN,spillover,65,1,2,앰버서더|브랜드,2.1,2024
SEVENTEEN,spillover,66,1,2,앰버서더|브랜드,2.1,2025
SEVENTEEN,spillover,67,1,2,앰버서더|브랜드,2.1,2024
SEVENTEEN,spillover,68,1,4,앰버서더|브랜드|협업|소비,2.7,2026
SEVENTEEN,spillover,69,1,0,,1.5,2026
SEVENTEEN,spillover,70,1,0,,1.5,2026
SEVENTEEN,spillover,71,1,0,,1.5,2026
SEVENTEEN,spillover,72,4,0,,3.0,2026
SEVENTEEN,spillover,73,1,0,,1.5,2026
SEVENTEEN,spillover,74,1,2,앰버서더|브랜드,2.1,2026
SEVENTEEN,spillover,75,2,1,콘서트,2.3,2026
SEVENTEEN,spillover,76,1,0,,1.5,2026
SEVENTEEN,spillover,77,1,2,모델|브랜드,2.1,2024
SEVENTEEN,spillover,78,0,2,모델|브랜드,1.6,
SEVENTEEN,spillover,79,1,0,,1.5,2024
SEVENTEEN,spillover,80,0,0,,1.0,
SEVENTEEN,spillover,81,0,0,,1.0,
SEVENTEEN,spillover,82,2,0,,2.0,2024
SEVENTEEN,spillover,83,4,1,수익,3.3,2023
SEVENTEEN,spillover,84,1,1,투어,1.8,2020
SEVENTEEN,spillover,85,2,1,투어,2.3,
Stray Kids,loyalty,0,0,0,,1.0,
Stray Kids,loyalty,1,4,2,돌파|최초,3.6,2023
Stray Kids,loyalty,2,1,0,,1.5,2026
Stray Kids,loyalty,3,1,2,1위|최초,2.1,
Stray Kids,loyalty,4,2,0,,2.0,2025
Stray Kids,loyalty,5,3,0,,2.5,2018|2022
Stray Kids,loyalty,6,2,2,돌파|최초,2.6,
Stray Kids,loyalty,7,1,2,1위|최초,2.1,
Stray Kids,loyalty,8,1,2,최초|밀리언셀러,2.1,
Stray Kids,loyalty,9,2,2,돌파|최초,2.6,
Stray Kids,loyalty,10,2,0,,2.0,2026
Stray Kids,loyalty,11,2,0,,2.0,2023
Stray Kids,loyalty,12,2,2,돌파|최초,2.6,
Stray Kids,loyalty,13,3,1,1위,2.8,2025
Stray Kids,loyalty,14,0,0,,1.0,
Stray Kids,loyalty,15,0,0,,1.0,2024|2026
Stray Kids,loyalty,16,0,0,,1.0,2018|2025
Stray Kids,loyalty,17,0,0,,1.0,2025
Stray Kids,loyalty,18,0,0,,1.0,2026
Stray Kids,loyalty,19,0,0,,1.0,
Stray Kids,loyalty,20,0,0,,1.0,
Stray Kids,loyalty,21,2,1,팬클럽,2.3,2024
Stray Kids,loyalty,22,4,3,돌파|총공|지속,3.9,2026
Stray Kids,loyalty,23,1,0,,1.5,2024
Stray Kids,loyalty,24,2,0,,2.0,2024
Stray Kids,loyalty,25,1,0,,1.5,2024
Stray Kids,loyalty,26,1,0,,1.5,2022
Stray Kids,loyalty,27,0,0,,1.0,2026
Stray Kids,loyalty,28,0,0,,1.0,
Stray Kids,loyalty,29,1,1,1위,1.8,
Stray Kids,loyalty,30,0,1,매진,1.3,
Stray Kids,loyalty,31,1,1,세대,1.8,
Stray Kids,loyalty,32,0,0,,1.0,
Stray Kids,loyalty,33,0,0,,1.0,
Stray Kids,loyalty,34,0,0,,1.0,
Stray Kids,loyalty,35,0,0,,1.0,
Stray Kids,loyalty,36,0,0,,1.0,
Stray Kids,loyalty,37,0,0,,1.0,
Stray Kids,loyalty,38,0,0,,1.0,
Stray Kids,loyalty,39,0,0,,1.0,
Stray Kids,loyalty,40,0,0,,1.0,
Stray Kids,loyalty,41,0,0,,1.0,
Stray Kids,loyalty,42,0,0,,1.0,
Stray Kids,loyalty,43,0,0,,1.0,
Stray Kids,loyalty,44,1,1,돌파,1.8,
Stray Kids,loyalty,45,1,1,매진,1.8,
Stray Kids,loyalty,46,0,0,,1.0,
Stray Kids,loyalty,47,1,0,,1.5,2024
Stray Kids,loyalty,48,1,0,,1.5,2023
Stray Kids,loyalty,49,1,0,,1.5,2026
Stray Kids,loyalty,50,2,1,1위,2.3,
Stray Kids,loyalty,51,0,0,,1.0,
Stray Kids,loyalty,52,1,0,,1.5,2025
Stray Kids,loyalty,53,1,1,팬클럽,1.8,2024
Stray Kids,loyalty,54,4,1,기부,3.3,2025
Stray Kids,loyalty,55,0,1,기부,1.3,
Stray Kids,loyalty,56,2,0,,2.0,2025
Stray Kids,loyalty,57,2,0,,2.0,2025
Stray Kids,spillover,0,1,1,앰버서더,1.8,2024
Stray Kids,spillover,1,0,2,모델|브랜드,1.6,
Stray Kids,spillover,2,1,3,앰버서더|브랜드|소비,2.4,2025
Stray Kids,spillover,3,2,2,앰버서더|브랜드,2.6,2024|2025
Stray Kids,spillover,4,0,1,협업,1.3,
Stray Kids,spillover,5,1,0,,1.5,2026
Stray Kids,spillover,6,0,2,앰버서더|브랜드,1.6,
Stray Kids,spillover,7,3,0,,2.5,2023|2024
Stray Kids,spillover,8,2,0,,2.0,2025
Stray Kids,spillover,9,3,1,상권,2.8,2025
Stray Kids,spillover,10,3,0,,2.5,2025
Stray Kids,spillover,11,3,1,앰버서더,2.8,2023|2024|2026
Stray Kids,spillover,12,1,1,앰버서더,1.8,2023
Stray Kids,spillover,13,2,1,앰버서더,2.3,2023|2024
Stray Kids,spillover,14,2,0,,2.0,
Stray Kids,spillover,15,0,0,,1.0,2025
Stray Kids,spillover,16,0,0,,1.0,
Stray Kids,spillover,17,0,0,,1.0,2022|2025
Stray Kids,spillover,18,0,0,,1.0,2022
Stray Kids,spillover,19,1,0,,1.5,2020|2026
Stray Kids,spillover,20,0,0,,1.0,2024|2025
Stray Kids,spillover,21,0,0,,1.0,
Stray Kids,spillover,22,0,0,,1.0,
Stray Kids,spillover,23,0,0,,1.0,
Stray Kids,spillover,24,0,0,,1.0,
Stray Kids,spillover,25,0,0,,1.0,
Stray Kids,spillover,26,0,0,,1.0,
Stray Kids,spillover,27,0,0,,1.0,
Stray Kids,spillover,28,0,0,,1.0,
Stray Kids,spillover,29,0,0,,1.0,
Stray Kids,spillover,30,1,0,,1.5,
Stray Kids,spillover,31,0,1,투어,1.3,
Stray Kids,spillover,32,1,0,,1.5,
Stray Kids,spillover,33,0,1,투어,1.3,
Stray Kids,spillover,34,1,1,투어,1.8,2026
Stray Kids,spillover,35,0,0,,1.0,
Stray Kids,spillover,36,2,1,지역,2.3,2026
Stray Kids,spillover,37,1,0,,1.5,
Stray Kids,spillover,38,2,2,방문|콘서트,2.6,2022|2024
Stray Kids,spillover,39,0,3,지역|콘서트|소비,1.9,
Stray Kids,spillover,40,0,2,콘서트|소비,1.6,
Stray Kids,spillover,41,2,0,,2.0,
Stray Kids,spillover,42,5,0,,3.5,2020|2021|2023|2026
Stray Kids,spillover,43,3,0,,2.5,2023
Stray Kids,spillover,44,3,1,콘서트,2.8,2026
Stray Kids,spillover,45,3,0,,2.5,
Stray Kids,spillover,46,1,0,,1.5,2026
Stray Kids,spillover,47,2,0,,2.0,
Stray Kids,spillover,48,1,1,투어,1.8,
Stray Kids,spillover,49,0,0,,1.0,2025
Stray Kids,spillover,50,0,1,관광,1.3,
Stray Kids,spillover,51,0,1,홍보대사,1.3,
Stray Kids,spillover,52,0,0,,1.0,
Stray Kids,spillover,53,0,0,,1.0,
Stray Kids,spillover,54,1,1,브랜드,1.8,
Stray Kids,spillover,55,1,1,브랜드,1.8,
Stray Kids,spillover,56,0,0,,1.0,
Stray Kids,spillover,57,0,1,협업,1.3,
Stray Kids,spillover,58,0,0,,1.0,
Stray Kids,spillover,59,0,0,,1.0,
Stray Kids,spillover,60,0,0,,1.0,
Stray Kids,spillover,61,0,0,,1.0,2020
Stray Kids,spillover,62,0,0,,1.0,
Stray Kids,spillover,63,0,0,,1.0,
Stray Kids,spillover,64,0,0,,1.0,
Stray Kids,spillover,65,1,0,,1.5,2025
Stray Kids,spillover,66,1,0,,1.5,2021
Stray Kids,spillover,67,1,2,투어|콘서트,2.1,2026
Stray Kids,spillover,68,2,1,콘서트,2.3,2026
Stray Kids,spillover,69,1,0,,1.5,2024
Stray Kids,spillover,70,1,0,,1.5,2024
Stray Kids,spillover,71,0,3,관광|협업|홍보대사,1.9,
Stray Kids,spillover,72,1,1,투어,1.8,
Stray Kids,spillover,73,1,0,,1.5,2026
Stray Kids,spillover,74,1,0,,1.5,2026
Stray Kids,spillover,75,1,1,투어,1.8,2026
Stray Kids,spillover,76,1,1,앰버서더,1.8,2023
Stray Kids,spillover,77,1,1,앰버서더,1.8,2024
Stray Kids,spillover,78,2,1,앰버서더,2.3,2023|2024
Stray Kids,spillover,79,1,2,앰버서더|브랜드,2.1,2025
Stray Kids,spillover,80,1,2,관광|모델,2.1,2025
Stray Kids,spillover,81,1,0,,1.5,2023
Stray Kids,spillover,82,1,0,,1.5,2024
Stray Kids,spillover,83,1,2,앰버서더|브랜드,2.1,2020
Stray Kids,spillover,84,1,1,홍보대사,1.8,2019
Stray Kids,spillover,85,1,3,앰버서더|브랜드|협업,2.4,2026
Stray Kids,spillover,86,1,0,,1.5,2025
Stray Kids,spillover,87,3,4,매출|앰버서더|브랜드|협업,3.7,2026
Stray Kids,spillover,88,2,2,앰버서더|브랜드,2.6,2025
Stray Kids,spillover,89,2,0,,2.0,2022
Stray Kids,spillover,90,1,2,앰버서더|브랜드,2.1,2025
Stray Kids,spillover,91,1,0,,1.5,2018
Stray Kids,spillover,92,1,0,,1.5,2024
Stray Kids,spillover,93,3,0,,2.5,
Stray Kids,spillover,94,1,1,콘서트,1.8,
Stray Kids,spillover,95,0,0,,1.0,
Stray Kids,spillover,96,2,0,,2.0,
Stray Kids,spillover,97,0,0,,1.0,
Stray Kids,spillover,98,0,0,,1.0,
Stray Kids,spillover,99,1,1,투어,1.8,2024
Stray Kids,spillover,100,0,1,투어,1.3,
Stray Kids,spillover,101,2,0,,2.0,2026
Stray Kids,spillover,102,1,0,,1.5,2018
Stray Kids,spillover,103,1,0,,1.5,2025
Stray Kids,spillover,104,1,1,투어,1.8,2026
RIIZE,loyalty,0,1,1,밀리언셀러,1.8,
RIIZE,loyalty,1,3,0,,2.5,2024
RIIZE,loyalty,2,3,0,,2.5,2025|2026
RIIZE,loyalty,3,2,1,기부,2.3,2025
RIIZE,loyalty,4,0,0,,1.0,
RIIZE,loyalty,5,1,0,,1.5,
RIIZE,loyalty,6,2,0,,2.0,
RIIZE,loyalty,7,4,0,,3.0,2024
RIIZE,loyalty,8,0,0,,1.0,
RIIZE,loyalty,9,3,1,기부,2.8,2025
RIIZE,loyalty,10,2,1,기부,2.3,2025
RIIZE,loyalty,11,2,1,1위,2.3,2024
RIIZE,loyalty,12,0,0,,1.0,2025
RIIZE,loyalty,13,0,0,,1.0,2023
RIIZE,loyalty,14,0,0,,1.0,2024|2025|2026
RIIZE,loyalty,15,0,0,,1.0,2026
RIIZE,loyalty,16,0,0,,1.0,2026
RIIZE,loyalty,17,0,0,,1.0,
RIIZE,loyalty,18,2,1,팬클럽,2.3,2026
RIIZE,loyalty,19,1,0,,1.5,2026
RIIZE,loyalty,20,0,1,매진,1.3,
RIIZE,loyalty,21,2,2,매진|팬클럽,2.6,
RIIZE,loyalty,22,2,2,기부|팬클럽,2.6,2025
RIIZE,loyalty,23,0,0,,1.0,
RIIZE,loyalty,24,1,0,,1.5,
RIIZE,loyalty,25,1,0,,1.5,2024|2025
RIIZE,loyalty,26,0,0,,1.0,
RIIZE,loyalty,27,0,0,,1.0,
RIIZE,loyalty,28,1,1,돌파,1.8,
RIIZE,loyalty,29,2,0,,2.0,
RIIZE,loyalty,30,1,0,,1.5,2025
RIIZE,loyalty,31,1,0,,1.5,2024
RIIZE,loyalty,32,0,1,최초,1.3,
RIIZE,loyalty,33,0,0,,1.0,
RIIZE,loyalty,34,3,2,기부|팬클럽,3.1,2026
RIIZE,loyalty,35,3,2,기부|팬클럽,3.1,2023
RIIZE,loyalty,36,2,2,기부|팬클럽,2.6,
RIIZE,loyalty,37,2,2,기부|팬클럽,2.6,
RIIZE,loyalty,38,1,0,,1.5,
RIIZE,loyalty,39,3,2,기부|팬클럽,3.1,2026
RIIZE,loyalty,40,2,2,기부|팬클럽,2.6,2025
RIIZE,loyalty,41,6,2,기부|팬클럽,4.6,2025
RIIZE,loyalty,42,1,1,기부,1.8,2023
RIIZE,loyalty,43,1,0,,1.5,2026
RIIZE,loyalty,44,0,0,,1.0,
RIIZE,spillover,0,1,1,앰버서더,1.8,2023
RIIZE,spillover,1,1,1,모델,1.8,2023
RIIZE,spillover,2,1,2,모델|브랜드,2.1,2023
RIIZE,spillover,3,1,2,모델|브랜드,2.1,2024
RIIZE,spillover,4,1,2,앰버서더|모델,2.1,2025
RIIZE,spillover,5,2,0,,2.0,2025
RIIZE,spillover,6,0,0,,1.0,
RIIZE,spillover,7,1,2,앰버서더|브랜드,2.1,2023|2024|2025
RIIZE,spillover,8,0,0,,1.0,2024
RIIZE,spillover,9,0,0,,1.0,2024
RIIZE,spillover,10,1,0,,1.5,2023
RIIZE,spillover,11,1,0,,1.5,2024
RIIZE,spillover,12,1,0,,1.5,2025
RIIZE,spillover,13,0,0,,1.0,2023
RIIZE,spillover,14,0,0,,1.0,2023|2024|2025
RIIZE,spillover,15,0,0,,1.0,2023|2024
RIIZE,spillover,16,0,0,,1.0,2026
RIIZE,spillover,17,0,0,,1.0,2026
RIIZE,spillover,18,0,0,,1.0,
RIIZE,spillover,19,0,0,,1.0,2026
RIIZE,spillover,20,0,0,,1.0,
RIIZE,spillover,21,0,0,,1.0,
RIIZE,spillover,22,1,0,,1.5,
RIIZE,spillover,23,0,0,,1.0,
RIIZE,spillover,24,0,0,,1.0,
RIIZE,spillover,25,0,2,앰버서더|브랜드,1.6,
RIIZE,spillover,26,0,0,,1.0,
RIIZE,spillover,27,0,4,관광|방문|투어|콘서트,2.2,
RIIZE,spillover,28,0,1,브랜드,1.3,
RIIZE,spillover,29,5,0,,3.5,2024
RIIZE,spillover,30,1,0,,1.5,
RIIZE,spillover,31,2,0,,2.0,
RIIZE,spillover,32,0,0,,1.0,
RIIZE,spillover,33,1,0,,1.5,
RIIZE,spillover,34,1,0,,1.5,2026
RIIZE,spillover,35,2,1,투어,2.3,2025|2026
RIIZE,spillover,36,0,0,,1.0,
RIIZE,spillover,37,0,0,,1.0,
RIIZE,spillover,38,0,0,,1.0,
RIIZE,spillover,39,0,0,,1.0,
RIIZE,spillover,40,0,0,,1.0,
RIIZE,spillover,41,0,0,,1.0,
RIIZE,spillover,42,0,0,,1.0,
RIIZE,spillover,43,0,0,,1.0,
RIIZE,spillover,44,0,0,,1.0,
RIIZE,spillover,45,0,0,,1.0,
RIIZE,spillover,46,0,0,,1.0,
RIIZE,spillover,47,0,5,방문|지역|홍보대사|투어|콘서트,2.5,
RIIZE,spillover,48,0,1,방문,1.3,
RIIZE,spillover,49,0,0,,1.0,
RIIZE,spillover,50,1,0,,1.5,2022
RIIZE,spillover,51,1,0,,1.5,2023
RIIZE,spillover,52,1,0,,1.5,2023
RIIZE,spillover,53,0,0,,1.0,
RIIZE,spillover,54,2,1,브랜드,2.3,2026
RIIZE,spillover,55,0,0,,1.0,2026
RIIZE,spillover,56,1,2,모델|브랜드,2.1,2025
RIIZE,spillover,57,1,1,앰버서더,1.8,2023
RIIZE,spillover,58,1,3,앰버서더|브랜드|협업,2.4,2025
RIIZE,spillover,59,1,1,모델,1.8,2024
RIIZE,spillover,60,1,1,모델,1.8,2024
RIIZE,spillover,61,1,1,모델,1.8,2024
RIIZE,spillover,62,1,2,앰버서더|브랜드,2.1,2026
RIIZE,spillover,63,1,1,브랜드,1.8,2026
RIIZE,spillover,64,1,0,,1.5,2026
RIIZE,spillover,65,1,1,투어,1.8,2026
RIIZE,spillover,66,1,1,브랜드,1.8,2026
RIIZE,spillover,67,1,1,투어,1.8,2026
RIIZE,spillover,68,0,2,앰버서더|브랜드,1.6,
RIIZE,spillover,69,0,2,앰버서더|브랜드,1.6,
RIIZE,spillover,70,0,0,,1.0,
RIIZE,spillover,71,0,0,,1.0,
RIIZE,spillover,72,0,1,앰버서더,1.3,
RIIZE,spillover,73,1,0,,1.5,2023
RIIZE,spillover,74,0,0,,1.0,
RIIZE,spillover,75,0,1,투어,1.3,
NCT,loyalty,0,2,0,,2.0,2024
NCT,loyalty,1,2,0,,2.0,2020
NCT,loyalty,2,3,1,돌파,2.8,2021
NCT,loyalty,3,1,1,밀리언셀러,1.8,2020
NCT,loyalty,4,2,0,,2.0,2020
NCT,loyalty,5,2,0,,2.0,2023
NCT,loyalty,6,2,0,,2.0,2021
NCT,loyalty,7,0,0,,1.0,
NCT,loyalty,8,2,0,,2.0,2024
NCT,loyalty,9,1,0,,1.5,2020
NCT,loyalty,10,2,0,,2.0,2021
NCT,loyalty,11,1,2,최초|밀리언셀러,2.1,2020
NCT,loyalty,12,1,0,,1.5,2020
NCT,loyalty,13,2,0,,2.0,2023
NCT,loyalty,14,2,0,,2.0,2016|2020
NCT,loyalty,15,1,0,,1.5,2016
NCT,loyalty,16,0,0,,1.0,2025
NCT,loyalty,17,0,0,,1.0,2024
NCT,loyalty,18,0,0,,1.0,2021
NCT,loyalty,19,0,0,,1.0,2025
NCT,loyalty,20,0,0,,1.0,2025
NCT,loyalty,21,0,0,,1.0,
NCT,loyalty,22,0,0,,1.0,
NCT,loyalty,23,1,0,,1.5,
NCT,loyalty,24,2,3,지속|확장|팬클럽,2.9,2024
NCT,loyalty,25,1,0,,1.5,2025
NCT,loyalty,26,0,0,,1.0,2025
NCT,loyalty,27,3,0,,2.5,2022
NCT,loyalty,28,2,0,,2.0,2023|2025
NCT,loyalty,29,0,1,매진,1.3,2025
NCT,loyalty,30,0,0,,1.0,2026
NCT,loyalty,31,2,0,,2.0,2026
NCT,loyalty,32,3,0,,2.5,
NCT,loyalty,33,0,0,,1.0,
NCT,loyalty,34,0,1,매진,1.3,
NCT,loyalty,35,0,0,,1.0,
NCT,loyalty,36,1,0,,1.5,2026
NCT,loyalty,37,0,0,,1.0,2022
NCT,loyalty,38,0,0,,1.0,
NCT,loyalty,39,0,0,,1.0,
NCT,loyalty,40,0,0,,1.0,
NCT,loyalty,41,2,1,매진,2.3,2026
NCT,loyalty,42,0,0,,1.0,
NCT,loyalty,43,1,0,,1.5,2026
NCT,loyalty,44,1,0,,1.5,2024
NCT,loyalty,45,0,0,,1.0,
NCT,loyalty,46,0,0,,1.0,
